X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
400039.350000001,130691.039999999,25045861,2025/03/30 16:37:20+00,DAY,OTHERS,MOTOR VEHICLE THEFT,329 - 523 BLOCK OF RALEIGH STREET SE,400039.35,130691.04,8,8C,7,707,Cluster 39,010400 1,010400,Precinct 123,38.8440194323,-76.9995467213,,2025/03/30 14:44:00+00,2025/03/30 15:53:00+00,711027557,
400937.880000003,133147.699999999,25048285,2025/04/03 19:00:32+00,DAY,OTHERS,THEFT/OTHER,2000 - 2098 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400937.88,133147.7,8,8A,7,701,Cluster 28,007503 1,007503,Precinct 114,38.8661495781,-76.9891930667,ANACOSTIA,2025/04/03 17:35:00+00,2025/04/03 17:54:00+00,711027558,
399162.789999999,137319.699999999,25048999,2025/04/05 01:41:43+00,EVENING,OTHERS,THEFT/OTHER,1 - 39 BLOCK OF L STREET NW,399162.79,137319.7,6,6E,1,102,Cluster 8,004704 1,004704,Precinct 1,38.9037326504,-77.0096520234,,2025/04/04 20:33:00+00,2025/04/04 21:35:00+00,711027559,
396106.875,137976.6875,25049009,2025/04/04 21:47:54+00,EVENING,OTHERS,THEFT/OTHER,P STREET NW AND 20TH STREET NW,396106.87500234,137976.68751747,2,2B,2,208,Cluster 6,005502 3,005502,Precinct 14,38.9096427989,-77.0448867652,DUPONT CIRCLE,2025/04/04 19:37:00+00,2025/04/04 21:46:00+00,711027560,
394010.439999998,138833.16,25049141,2025/04/05 00:44:19+00,EVENING,OTHERS,THEFT/OTHER,2001 - 2112 BLOCK OF WISCONSIN AVENUE NW,394010.44,138833.16,3,3B,2,204,Cluster 14,000400 2,000400,Precinct 12,38.9173464027,-77.0690656039,,2025/04/04 23:38:00+00,2025/04/04 23:42:00+00,711027561,
396760.700000003,140564.600000001,25049221,2025/04/05 03:04:30+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1600 - 1658 BLOCK OF MONROE STREET NW,396760.7,140564.6,1,1D,3,302,Cluster 2,002703 2,002703,Precinct 40,38.9329582024,-77.0373605376,,2025/04/04 20:00:00+00,2025/04/04 20:30:00+00,711027562,
405519.700000003,135471.100000001,25051238,2025/04/09 00:06:24+00,EVENING,OTHERS,THEFT/OTHER,4555 - 4612 BLOCK OF BENNING ROAD SE,405519.7,135471.1,7,7E,6,604,Cluster 33,009906 1,009906,Precinct 104,38.8870628574,-76.936379367,,2025/04/09 00:04:00+00,2025/04/09 00:05:00+00,711027563,
403858.609999999,135824.280000001,25051708,2025/04/09 23:45:46+00,EVENING,OTHERS,BURGLARY,1 - 99 BLOCK OF 35TH STREET NE,403858.61,135824.28,7,7F,6,603,Cluster 32,009603 3,009603,Precinct 102,38.8902532948,-76.9555232751,,2025/04/09 21:40:00+00,,711027564,
397162.060000002,140182.43,25052769,2025/04/11 23:37:33+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2025/04/11 22:32:00+00,2025/04/11 23:15:00+00,711027565,
402005.640000001,131339.469999999,25053171,2025/04/12 21:12:51+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1856 - 1949 BLOCK OF ALABAMA AVENUE SE,402005.64,131339.47,8,8C,7,704,Cluster 38,007403 1,007403,Precinct 116,38.8498584896,-76.9768948357,,2025/04/12 18:55:00+00,2025/04/12 20:32:00+00,711027566,
400930.3653,134605.182700001,25053766,2025/04/14 02:09:04+00,EVENING,OTHERS,ROBBERY,1200 - 1299 BLOCK OF I STREET SE,400930.365310816,134605.182746344,6,6B,1,106,Cluster 26,007100 2,007100,Precinct 91,38.8792791757,-76.9892776838,,2025/04/13 21:56:00+00,2025/04/14 00:03:00+00,711027567,
398009.869999997,138877.289999999,25054373,2025/04/15 02:06:20+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,8TH STREET NW AND V STREET NW,398009.87001211,138877.29001431,1,1E,3,305,Cluster 3,003500 3,003500,Precinct 37,38.9177620976,-77.0229483166,,2025/04/15 00:57:00+00,2025/04/15 01:55:00+00,711027568,
397610.109999999,137008.120000001,25054881,2025/04/16 00:55:54+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF NEW YORK AVENUE NW,397610.11,137008.12,2,2C,2,209,Cluster 8,010100 2,010100,Precinct 129,38.9009229772,-77.0275514697,DOWNTOWN,2025/04/16 00:41:00+00,2025/04/16 00:45:00+00,711027569,
404249.219999999,135233.16,25042084,2025/03/24 06:27:19+00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,300 - 401 BLOCK OF 37TH PLACE SE,404249.22,135233.16,7,7F,6,603,Cluster 32,007703 3,007703,Precinct 107,38.8849264619,-76.9510245189,,2025/03/24 04:30:00+00,,711027749,
398596.649999999,136988.670000002,25421030,2025/03/21 12:01:22+00,DAY,OTHERS,THEFT F/AUTO,810 - 899 BLOCK OF 4TH STREET NW,398596.65,136988.67,6,6E,1,101,Cluster 8,004702 2,004702,Precinct 1,38.9007498932,-77.0161782596,MOUNT VERNON TRIANGLE CID,2025/03/10 03:00:00+00,2025/03/10 14:55:00+00,711028048,
399050.079999998,143054.27,25421037,2025/03/21 13:32:44+00,DAY,OTHERS,THEFT/OTHER,26 - 99 BLOCK OF MISSOURI AVENUE NW,399050.08,143054.27,4,4B,4,406,Cluster 17,002102 2,002102,Precinct 57,38.9553913155,-77.010959371,,2025/03/19 15:01:00+00,2025/03/19 19:45:00+00,711028049,
399950.43,137425.379999999,25421049,2025/03/22 11:32:21+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF 4TH STREET NE,399950.43,137425.38,6,6C,5,501,Cluster 25,010602 4,010602,Precinct 144,38.9046850503,-77.0005714901,,2025/03/21 10:37:00+00,2025/03/21 10:42:00+00,711028050,
404084.549999997,139109.41,25421252,2025/04/14 11:01:20+00,DAY,OTHERS,THEFT/OTHER,2400 - 2499 BLOCK OF MARKET STREET NE,404084.55,139109.41,5,5C,5,503,Cluster 24,009000 3,009000,Precinct 139,38.9198458716,-76.9528994141,,2025/03/03 23:45:00+00,2025/03/27 23:20:00+00,711028051,
399610.399999999,140102.239999998,25042698,2025/03/25 08:24:41+00,MIDNIGHT,OTHERS,BURGLARY,100 - 379 BLOCK OF MICHIGAN AVENUE NE,399610.4,140102.24,5,5E,4,405,Cluster 21,002302 2,002302,Precinct 44,38.9287990063,-77.0044931979,,2025/03/25 07:04:00+00,,711028140,
397329.289999999,136718.300000001,25042888,2025/03/25 16:48:14+00,DAY,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF G STREET NW,397329.29,136718.3,2,2C,2,209,Cluster 8,005802 2,005802,Precinct 129,38.8983113663,-77.0307877317,DOWNTOWN,2025/03/25 16:05:00+00,2025/03/25 16:09:00+00,711028141,
397162.060000002,140182.43,25043241,2025/03/26 04:02:22+00,MIDNIGHT,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2025/03/26 01:26:00+00,2025/03/26 02:50:00+00,711028142,
406193.850000001,137361.780000001,25043471,2025/03/26 17:10:14+00,DAY,OTHERS,THEFT F/AUTO,1000 - 1099 BLOCK OF 50TH STREET NE,406193.85,137361.78,7,7C,6,602,Cluster 31,007806 1,007806,Precinct 93,38.9040902979,-76.928592001,,2025/03/23 23:00:00+00,2025/03/24 10:00:00+00,711028143,
402333.530000001,138743.420000002,25043752,2025/03/27 03:24:31+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1900 - 1999 BLOCK OF BLADENSBURG ROAD NE,402333.53,138743.42,5,5C,5,503,Cluster 23,011100 3,011100,Precinct 72,38.9165553076,-76.9730923711,,2025/03/25 03:00:00+00,2025/03/25 11:00:00+00,711028144,
398010.200000003,138551.809999999,25043909,2025/03/27 11:02:28+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1800 - 1899 BLOCK OF 8TH STREET NW,398010.2,138551.81,1,1B,3,305,Cluster 3,004402 2,004402,Precinct 137,38.9148300665,-77.0229435682,,2025/03/27 05:00:00+00,2025/03/27 11:02:00+00,711028145,
397979.880000003,140183.57,25045755,2025/03/30 12:44:33+00,DAY,OTHERS,THEFT F/AUTO,3100 - 3199 BLOCK OF GEORGIA AVENUE NW,397979.88,140183.57,1,1E,4,409,Cluster 2,003100 1,003100,Precinct 38,38.9295294163,-77.0232979775,,2025/03/30 10:16:00+00,2025/03/30 12:06:00+00,711028146,
399081.189999998,139270.149999999,25045804,2025/03/30 15:35:25+00,DAY,OTHERS,THEFT F/AUTO,1 - 99 BLOCK OF BRYANT STREET NW,399081.19,139270.15,5,5E,3,306,Cluster 21,003301 1,003301,Precinct 135,38.9213028817,-77.010595383,,2025/03/30 12:58:00+00,2025/03/30 13:45:00+00,711028147,
400229.740000002,129046.280000001,25046108,2025/03/31 01:06:08+00,EVENING,OTHERS,THEFT/OTHER,600 - 718 BLOCK OF CHESAPEAKE STREET SE,400229.74,129046.28,8,8E,7,706,Cluster 39,009802 2,009802,Precinct 125,38.8292026565,-76.9973541389,,2025/03/28 11:16:00+00,2025/03/28 11:16:00+00,711028148,
397228.409999996,136778.640000001,25047235,2025/04/02 01:23:24+00,EVENING,OTHERS,THEFT/OTHER,700 - 723 BLOCK OF 14TH STREET NW,397228.41,136778.64,2,2C,2,209,Cluster 8,005802 2,005802,Precinct 129,38.8988546185,-77.0319509116,DOWNTOWN,2025/04/01 20:17:00+00,2025/04/01 21:37:00+00,711028149,
398636.539999999,142339.82,25047330,2025/04/02 02:53:26+00,EVENING,GUN,ROBBERY,4800 - 4825 BLOCK OF 3RD STREET NW,398636.54,142339.82,4,4D,4,407,Cluster 18,002202 2,002202,Precinct 55,38.9489548121,-77.0157290243,,2025/04/01 21:48:00+00,2025/04/02 00:10:00+00,711028150,
400840.659999996,139142.940000001,25047450,2025/04/02 05:08:57+00,MIDNIGHT,OTHERS,THEFT/OTHER,1000 - 1249 BLOCK OF BRENTWOOD ROAD NE,400840.66,139142.94,5,5C,5,505,Cluster 22,009102 3,009102,Precinct 72,38.9201570109,-76.9903059701,,2025/04/02 04:50:00+00,2025/04/02 04:55:00+00,711028151,
404497.148000002,133058.589200001,25047655,2025/04/02 17:06:35+00,DAY,OTHERS,MOTOR VEHICLE THEFT,3900 - 3999 BLOCK OF S STREET SE,404497.147970126,133058.589176909,7,7B,6,605,Cluster 34,009902 2,009902,Precinct 110,38.8653358331,-76.9481811888,,2025/04/02 02:00:00+00,2025/04/02 13:00:00+00,711028152,
395597.340000004,137490.57,25049119,2025/04/05 01:00:31+00,EVENING,OTHERS,THEFT/OTHER,2300 - 2399 BLOCK OF M STREET NW,395597.34,137490.57,2,2A,2,207,Cluster 5,005501 2,005501,Precinct 4,38.9052612799,-77.0507584598,,2025/04/04 23:05:00+00,2025/04/05 00:14:00+00,711028153,
399489.560000002,137478.539999999,25049430,2025/04/05 15:31:47+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1151 - 1199 BLOCK OF 1ST STREET NE,399489.56,137478.54,6,6E,5,501,Cluster 25,010603 2,010603,Precinct 144,38.9051637874,-77.0058848768,NOMA,2025/03/31 02:00:00+00,2025/04/05 01:00:00+00,711028154,
399287.710000001,138427.449999999,25049827,2025/04/06 10:57:02+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1720 - 1799 BLOCK OF LINCOLN ROAD NE,399287.71,138427.45,5,5F,5,502,Cluster 21,008701 1,008701,Precinct 75,38.9137117538,-77.0082129952,,2025/04/06 01:00:00+00,2025/04/06 10:10:00+00,711028155,
398101.32,138710.670000002,25051166,2025/04/08 23:19:55+00,EVENING,OTHERS,ROBBERY,7TH STREET NW AND FLORIDA AVENUE NW,398101.31999619,138710.67001415,1,1B,3,306,Cluster 3,003500 3,003500,Precinct 137,38.916261332,-77.0218933402,,2025/04/08 21:36:00+00,,711028156,
399765.600000001,137802.800000001,25051600,2025/04/09 20:15:29+00,EVENING,OTHERS,ROBBERY,200 - 299 BLOCK OF FLORIDA AVENUE NE,399765.6,137802.8,5,5F,5,501,Cluster 23,008702 3,008702,Precinct 75,38.9080849512,-77.0027025147,NOMA,2025/04/09 17:00:00+00,2025/04/09 17:30:00+00,711028157,
400489.82,136696.710000001,25052378,2025/04/11 04:46:25+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,600 - 699 BLOCK OF PICKFORD PLACE NE,400489.82,136696.71,6,6A,1,104,Cluster 25,008402 2,008402,Precinct 82,38.8981207963,-76.9943534093,,2025/04/10 22:30:00+00,2025/04/11 03:00:00+00,711028158,
397823.780000001,141376.73,25052658,2025/04/11 21:52:05+00,EVENING,OTHERS,THEFT/OTHER,4000 - 4099 BLOCK OF GEORGIA AVENUE NW,397823.78,141376.73,4,4C,4,404,Cluster 18,002503 1,002503,Precinct 47,38.940277387,-77.0251020575,,2025/04/11 19:07:00+00,2025/04/11 20:45:00+00,711028159,
398432.560000002,138758.469999999,25052476,2025/04/11 12:24:12+00,DAY,OTHERS,THEFT F/AUTO,400 - 499 BLOCK OF U STREET NW,398432.56,138758.47,1,1B,3,306,Cluster 3,003400 3,003400,Precinct 37,38.9166925833,-77.0180739801,,2025/04/10 03:30:00+00,2025/04/10 12:00:00+00,711030112,
397328.939999998,137053.559999999,25053324,2025/04/13 01:34:09+00,EVENING,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF I STREET NW,397328.94,137053.56,2,2C,2,209,Cluster 8,010100 3,010100,Precinct 129,38.9013315074,-77.0307930701,DOWNTOWN,2025/04/12 03:30:00+00,2025/04/12 06:30:00+00,711030113,
397610.109999999,137008.120000001,25053726,2025/04/13 23:29:03+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF NEW YORK AVENUE NW,397610.11,137008.12,2,2C,2,209,Cluster 8,010100 2,010100,Precinct 129,38.9009229772,-77.0275514697,DOWNTOWN,2025/04/13 21:20:00+00,2025/04/13 21:42:00+00,711030114,
399350.189999998,137708.829999998,25054054,2025/04/14 15:00:11+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1 - 99 BLOCK OF N STREET NE,399350.19,137708.83,6,6E,5,501,Cluster 25,010601 1,010601,Precinct 144,38.907238228,-77.0074918952,NOMA,2025/04/14 14:00:00+00,2025/04/14 14:10:00+00,711030115,
395154.030000001,139787.219999999,25054519,2025/04/15 17:13:16+00,DAY,OTHERS,THEFT F/AUTO,2700 - 2799 BLOCK OF WOODLEY ROAD NW,395154.03,139787.22,3,3C,2,204,Cluster 15,000501 3,000501,Precinct 26,38.9259479316,-77.0558856085,,2025/04/10 23:00:00+00,2025/04/13 19:30:00+00,711030116,
401305.439999998,138586.559999999,25054752,2025/04/15 21:29:51+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,2000 - 2099 BLOCK OF FENWICK STREET NE,401305.44,138586.56,5,5D,5,506,Cluster 23,008803 1,008803,Precinct 76,38.9151443891,-76.9849474402,,2025/04/15 20:51:00+00,,711030117,
400218.0,142805.199999999,25421062,2025/03/25 12:31:22+00,DAY,OTHERS,THEFT/OTHER,5166 - 5199 BLOCK OF SOUTH DAKOTA AVENUE NE,400218,142805.2,5,5A,4,406,Cluster 19,009508 2,009508,Precinct 66,38.9531481131,-76.9974849801,,2025/03/14 22:35:00+00,2025/03/15 00:30:00+00,711031069,
397833.780000001,137709.100000001,25421075,2025/03/27 01:31:42+00,EVENING,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF N STREET NW,397833.78,137709.1,2,2G,3,307,Cluster 7,004902 1,004902,Precinct 129,38.9072382311,-77.0249751364,,2025/03/25 18:08:00+00,2025/03/25 18:09:00+00,711031070,
397824.259999998,139076.399999999,25421194,2025/04/10 11:01:40+00,DAY,OTHERS,THEFT/OTHER,944 - 967 BLOCK OF FLORIDA AVENUE NW,397824.26,139076.4,1,1B,3,305,Cluster 3,003500 2,003500,Precinct 37,38.9195553057,-77.0250892284,,2025/04/05 04:15:00+00,2025/04/05 04:30:00+00,711031071,
402187.759999998,139507.18,25421290,2025/04/15 11:32:17+00,DAY,OTHERS,THEFT F/AUTO,2000 - 2199 BLOCK OF DOUGLAS STREET NE,402187.76,139507.18,5,5C,5,503,Cluster 22,011100 3,011100,Precinct 72,38.9234358811,-76.9747707918,,2025/03/29 03:20:00+00,2025/03/29 06:10:00+00,711031072,
396108.049999997,138387.969999999,25421158,2025/04/08 11:01:35+00,DAY,OTHERS,THEFT/OTHER,1700 - 1799 BLOCK OF 20TH STREET NW,396108.05,138387.97,2,2B,2,208,Cluster 6,004202 2,004202,Precinct 14,38.913347776,-77.0448755488,,2025/03/22 14:30:00+00,2025/03/22 22:30:00+00,711031441,
397430.899999999,138674.010000002,25421256,2025/04/14 11:01:51+00,DAY,OTHERS,THEFT F/AUTO,1900 - 1917 BLOCK OF 13TH STREET NW,397430.9,138674.01,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 22,38.9159293823,-77.0296236959,,2025/03/25 17:50:00+00,2025/03/25 19:45:00+00,711031442,
400543.670000002,130952.690000001,25421296,2025/04/15 16:02:58+00,DAY,OTHERS,THEFT F/AUTO,800 - 899 BLOCK OF OAK DRIVE SE,400543.67,130952.69,8,8C,7,703,Cluster 43,010400 3,010400,Precinct 119,38.8463763243,-76.9937371753,,2025/03/01 15:40:00+00,2025/03/02 18:40:00+00,711031443,
400134.659999996,136784.390000001,25039013,2025/03/19 00:54:20+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,6TH STREET NE AND G STREET NE,400134.65999808,136784.39001237,6,6C,1,104,Cluster 25,008302 2,008302,Precinct 84,38.8989107757,-76.9984476373,,2025/03/18 02:20:00+00,2025/03/18 18:30:00+00,711031844,
397174.109999999,140033.109999999,25039558,2025/03/19 19:40:35+00,EVENING,OTHERS,THEFT/OTHER,3000 - 3099 BLOCK OF 14TH STREET NW,397174.11,140033.11,1,1A,3,302,Cluster 2,002802 3,002802,Precinct 36,38.928171804,-77.0325902763,,2025/03/19 16:11:00+00,2025/03/19 16:58:00+00,711031845,
402271.920000002,135813.82,25039592,2025/03/19 18:08:53+00,DAY,OTHERS,THEFT F/AUTO,1 - 99 BLOCK OF 22ND STREET NE,402271.92,135813.82,7,7D,1,108,Cluster 25,006804 1,006804,Precinct 80,38.8901645994,-76.9738124784,,2025/03/19 16:24:00+00,2025/03/19 16:28:00+00,711031846,
399362.969999999,142931.140000001,25040086,2025/03/20 14:44:25+00,DAY,OTHERS,SEX ABUSE,5200 - 5399 BLOCK OF ROCK CREEK CHURCH ROAD NE,399362.97,142931.14,5,5A,4,405,Cluster 19,009508 4,009508,Precinct 44,38.9542824104,-77.0073493973,,2024/07/13 08:00:00+00,2024/07/13 08:45:00+00,711031847,
397162.060000002,140182.43,25040213,2025/03/20 20:09:06+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2025/03/20 18:49:00+00,2025/03/20 19:30:00+00,711031848,
394459.18,141888.039999999,25040271,2025/03/21 01:01:07+00,EVENING,OTHERS,THEFT/OTHER,4227 - 4399 BLOCK OF CONNECTICUT AVENUE NW,394459.18,141888.04,3,3F,2,203,Cluster 12,001303 1,001303,Precinct 34,38.9448686362,-77.0639158491,,2025/03/20 20:18:00+00,2025/03/20 20:52:00+00,711031849,
400970.789999999,140694.77,25040552,2025/03/22 11:36:44+00,DAY,OTHERS,MOTOR VEHICLE THEFT,3600 - 3699 BLOCK OF 13TH STREET NE,400970.79,140694.77,5,5B,5,504,Cluster 22,009301 2,009301,Precinct 68,38.9341362481,-76.9888031875,,2025/03/21 11:04:00+00,2025/03/21 12:12:00+00,711031850,
401165.840000004,138586.640000001,25040893,2025/03/22 00:39:04+00,EVENING,OTHERS,THEFT/OTHER,1240 - 1399 BLOCK OF NEW YORK AVENUE NE,401165.84,138586.64,5,5D,5,506,Cluster 23,008803 1,008803,Precinct 76,38.915145306,-76.9865571175,,2025/03/21 21:45:00+00,2025/03/21 23:08:00+00,711031851,
401924.950000003,141544.5,25044111,2025/03/27 18:52:49+00,DAY,OTHERS,THEFT F/AUTO,1900 - 1913 BLOCK OF UPSHUR STREET NE,401924.95,141544.5,5,5B,5,503,Cluster 20,009400 1,009400,Precinct 69,38.9417892942,-76.9777957973,,2025/03/27 17:15:00+00,2025/03/27 18:45:00+00,711031852,
396456.219999999,137483.23,25044646,2025/03/28 16:00:14+00,DAY,OTHERS,THEFT/OTHER,1130 - 1199 BLOCK OF CONNECTICUT AVENUE NW,396456.22,137483.23,2,2C,2,207,Cluster 6,010700 1,010700,Precinct 17,38.905199041,-77.0408563583,GOLDEN TRIANGLE,2025/03/28 14:20:00+00,2025/03/28 16:00:00+00,711031853,
397694.829999998,146283.34,25046478,2025/03/31 17:43:49+00,DAY,OTHERS,THEFT/OTHER,7816 - 7899 BLOCK OF GEORGIA AVENUE NW,397694.83,146283.34,4,4A,4,401,Cluster 16,001600 1,001600,Precinct 62,38.9844770368,-77.0266059526,,2025/03/31 15:50:00+00,2025/03/31 15:52:00+00,711031854,
401560.340000004,137150.530000001,25047300,2025/04/01 22:50:08+00,EVENING,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF BLADENSBURG ROAD NE,401560.34,137150.53,5,5D,5,506,Cluster 23,008802 2,008802,Precinct 77,38.902207721,-76.9820115427,,2025/04/01 22:20:00+00,2025/04/01 22:40:00+00,711031855,
396455.479999997,139555.850000001,25047699,2025/04/02 19:12:03+00,EVENING,OTHERS,THEFT/OTHER,1737 - 1776 BLOCK OF COLUMBIA ROAD NW,396455.48,139555.85,1,1C,3,303,Cluster 1,003901 2,003901,Precinct 35,38.9238698908,-77.0408755892,ADAMS MORGAN,2025/04/02 18:09:00+00,2025/04/02 18:20:00+00,711031856,
396523.210000001,137847.129999999,25047757,2025/04/02 19:50:24+00,EVENING,OTHERS,THEFT F/AUTO,1700 - 1799 BLOCK OF MASSACHUSETTS AVENUE NW,396523.21,137847.13,2,2B,2,208,Cluster 6,010700 2,010700,Precinct 15,38.9084774459,-77.0400858707,,2025/04/02 19:20:00+00,2025/04/02 19:49:00+00,711031857,
400840.659999996,139142.940000001,25049211,2025/04/05 04:51:01+00,MIDNIGHT,OTHERS,THEFT/OTHER,1000 - 1249 BLOCK OF BRENTWOOD ROAD NE,400840.66,139142.94,5,5C,5,505,Cluster 22,009102 3,009102,Precinct 72,38.9201570109,-76.9903059701,,2025/04/05 02:01:00+00,2025/04/05 03:04:00+00,711031858,
399888.210000001,138633.27,25049750,2025/04/06 06:34:58+00,MIDNIGHT,OTHERS,THEFT F/AUTO,300 - 399 BLOCK OF T STREET NE,399888.21,138633.27,5,5F,5,502,Cluster 21,008702 1,008702,Precinct 75,38.9155661308,-77.001289018,,2025/04/06 04:08:00+00,2025/04/06 04:25:00+00,711031859,
406246.114699997,134851.093899999,25050741,2025/04/08 02:55:34+00,EVENING,OTHERS,THEFT/OTHER,5100 - 5299 BLOCK OF F STREET SE,406246.114723749,134851.093946573,7,7E,6,604,Cluster 33,009905 3,009905,Precinct 104,38.8814727463,-76.9280122744,,2025/04/05 23:41:00+00,2025/04/06 00:15:00+00,711031860,
393547.119999997,140331.670000002,25050894,2025/04/08 20:06:15+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3199 BLOCK OF 38TH STREET NW,393547.12,140331.67,3,3A,2,204,Cluster 14,000704 1,000704,Precinct 28,38.9308421742,-77.0744222304,,2025/04/03 09:00:00+00,2025/04/03 17:00:00+00,711031861,
397155.609999999,136497.32,25052017,2025/04/10 15:12:40+00,DAY,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF PENNSYLVANIA AVENUE NW,397155.61,136497.32,2,2C,2,207,Cluster 8,005802 2,005802,Precinct 129,38.8963201536,-77.0327889857,DOWNTOWN,2025/04/07 19:50:00+00,2025/04/07 20:20:00+00,711031862,
397171.109999999,137408.25,25052349,2025/04/11 02:43:12+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF VERMONT AVENUE NW,397171.11,137408.25,2,2C,2,207,Cluster 8,010100 3,010100,Precinct 17,38.9045261865,-77.0326140595,DOWNTOWN,2025/04/11 01:35:00+00,2025/04/11 01:39:00+00,711031863,
398058.200000003,139487.719999999,25052481,2025/04/11 13:51:03+00,DAY,OTHERS,THEFT F/AUTO,2400 - 2599 BLOCK OF GEORGIA AVENUE NW,398058.2,139487.72,1,1E,3,304,Cluster 2,003500 3,003500,Precinct 37,38.9232611572,-77.022392747,,2025/04/08 13:00:00+00,2025/04/08 20:00:00+00,711032165,
393720.859999999,140689.0,25053187,2025/04/12 22:24:13+00,EVENING,OTHERS,THEFT/OTHER,3300 - 3399 BLOCK OF WISCONSIN AVENUE NW,393720.86,140689,3,3A,2,204,Cluster 14,001002 4,001002,Precinct 29,38.9340623694,-77.0724217259,,2025/04/12 20:08:00+00,2025/04/12 21:16:00+00,711032166,
399695.200000003,137774.0,25053821,2025/04/14 00:55:41+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF 2ND STREET NE,399695.2,137774,6,6E,5,501,Cluster 25,010601 2,010601,Precinct 144,38.9078254892,-77.0035141787,NOMA,2025/04/13 23:20:00+00,2025/04/13 23:40:00+00,711032167,
404340.060000002,137226.219999999,25053917,2025/04/14 09:17:11+00,MIDNIGHT,OTHERS,BURGLARY,3501 - 3752 BLOCK OF HAYES STREET NE,404340.06,137226.22,7,7D,6,601,Cluster 30,009602 2,009602,Precinct 100,38.9028802338,-76.9499649287,,2025/04/14 04:00:00+00,,711032168,
397228.310000002,137253.239999998,25421291,2025/04/15 16:02:22+00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF 14TH STREET NW,397228.31,137253.24,2,2C,2,207,Cluster 8,010100 3,010100,Precinct 129,38.9031299841,-77.0319539795,DOWNTOWN,2025/03/01 20:17:00+00,2025/03/01 22:00:00+00,711032189,
400504.020000003,129677.18,25040063,2025/03/20 17:52:08+00,DAY,OTHERS,THEFT/OTHER,3700 - 3851 BLOCK OF 9TH STREET SE,400504.02,129677.18,8,8E,7,706,Cluster 39,009801 1,009801,Precinct 121,38.8348859806,-76.9941948591,,2025/03/17 23:15:00+00,2025/03/18 00:50:00+00,711032210,
402335.710000001,132676.670000002,25040297,2025/03/20 23:22:11+00,EVENING,GUN,ROBBERY,2301 - 2399 BLOCK OF GOOD HOPE COURT SE,402335.71,132676.67,8,8B,7,701,Cluster 36,007502 1,007502,Precinct 134,38.8619037431,-76.9730878567,,2025/03/20 19:11:00+00,2025/03/20 19:56:00+00,711032211,
400840.659999996,139142.940000001,25040650,2025/03/21 15:24:43+00,DAY,OTHERS,THEFT/OTHER,1000 - 1249 BLOCK OF BRENTWOOD ROAD NE,400840.66,139142.94,5,5C,5,505,Cluster 22,009102 3,009102,Precinct 72,38.9201570109,-76.9903059701,,2025/03/21 13:16:00+00,2025/03/21 15:23:00+00,711032212,
